구분,질문,답변
전월세가,강동구 강일동에 있는 2009년에 지어진 강일리버파크9단지 아파트은/는 9층 59.87m²(임대면적) 기준으로 보증금 8323만원 임대료는 12만원에 월세로 거래되었습니다.,강동구 강일동에 있는 2009년에 지어진 강일리버파크9단지 아파트은/는 9층 59.87m²(임대면적) 기준으로 보증금 8323만원 임대료는 12만원에 월세로 거래되었습니다.
전월세가,구로구 개봉동에 있는 2023년에 지어진 에코그로브빌리지10차201동 연립다세대은/는 3층 29.91m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.,구로구 개봉동에 있는 2023년에 지어진 에코그로브빌리지10차201동 연립다세대은/는 3층 29.91m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강동구 천호동에 있는 2020년에 지어진 jkhouse 연립다세대은/는 4층 56.22m²(임대면적) 기준으로 보증금 2274만원 임대료는 56만원에 월세로 거래되었습니다.,강동구 천호동에 있는 2020년에 지어진 jkhouse 연립다세대은/는 4층 56.22m²(임대면적) 기준으로 보증금 2274만원 임대료는 56만원에 월세로 거래되었습니다.
전월세가,금천구 시흥동에 있는 2002년에 지어진 쉼터빌리지나동 연립다세대은/는 2층 57.37m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.,금천구 시흥동에 있는 2002년에 지어진 쉼터빌리지나동 연립다세대은/는 2층 57.37m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,관악구 봉천동에 있는 2003년에 지어진 관악드림타운(임대) 아파트은/는 10층 32.76m²(임대면적) 기준으로 보증금 3949만원 임대료는 0만원에 전세로 거래되었습니다.,관악구 봉천동에 있는 2003년에 지어진 관악드림타운(임대) 아파트은/는 10층 32.76m²(임대면적) 기준으로 보증금 3949만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,마포구 도화동에 있는 2000년에 지어진 현대홈타운 아파트은/는 3층 84.95m²(임대면적) 기준으로 보증금 62500만원 임대료는 0만원에 전세로 거래되었습니다.,마포구 도화동에 있는 2000년에 지어진 현대홈타운 아파트은/는 3층 84.95m²(임대면적) 기준으로 보증금 62500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 6층 58.11m²(임대면적) 기준으로 보증금 37000만원 임대료는 20만원에 월세로 거래되었습니다.,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 6층 58.11m²(임대면적) 기준으로 보증금 37000만원 임대료는 20만원에 월세로 거래되었습니다.
전월세가,중구 황학동에 있는 2014년에 지어진 황학동 복합시설(DUO302) 오피스텔은/는 14층 23.06m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.,중구 황학동에 있는 2014년에 지어진 황학동 복합시설(DUO302) 오피스텔은/는 14층 23.06m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,은평구 대조동에 있는 2023년에 지어진 고도하우스 연립다세대은/는 2층 45.96m²(임대면적) 기준으로 보증금 2000만원 임대료는 125만원에 월세로 거래되었습니다.,은평구 대조동에 있는 2023년에 지어진 고도하우스 연립다세대은/는 2층 45.96m²(임대면적) 기준으로 보증금 2000만원 임대료는 125만원에 월세로 거래되었습니다.
전월세가,관악구 남현동에 있는 2012년에 지어진  단독다가구은/는 0층 18.0m²(임대면적) 기준으로 보증금 500만원 임대료는 40만원에 월세로 거래되었습니다.,관악구 남현동에 있는 2012년에 지어진  단독다가구은/는 0층 18.0m²(임대면적) 기준으로 보증금 500만원 임대료는 40만원에 월세로 거래되었습니다.
전월세가,종로구 사직동에 있는 2008년에 지어진 광화문스페이스본(106동) 아파트은/는 5층 144.52m²(임대면적) 기준으로 보증금 130000만원 임대료는 0만원에 전세로 거래되었습니다.,종로구 사직동에 있는 2008년에 지어진 광화문스페이스본(106동) 아파트은/는 5층 144.52m²(임대면적) 기준으로 보증금 130000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2008년에 지어진 황제그랜드파크 연립다세대은/는 4층 40.92m²(임대면적) 기준으로 보증금 14000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2008년에 지어진 황제그랜드파크 연립다세대은/는 4층 40.92m²(임대면적) 기준으로 보증금 14000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,성북구 길음동에 있는 2005년에 지어진 길음뉴타운2단지푸르지오 아파트은/는 3층 84.97m²(임대면적) 기준으로 보증금 10000만원 임대료는 97만원에 월세로 거래되었습니다.,성북구 길음동에 있는 2005년에 지어진 길음뉴타운2단지푸르지오 아파트은/는 3층 84.97m²(임대면적) 기준으로 보증금 10000만원 임대료는 97만원에 월세로 거래되었습니다.
전월세가,은평구 역촌동에 있는 1993년에 지어진 신도가든빌라 연립다세대은/는 1층 37.74m²(임대면적) 기준으로 보증금 12600만원 임대료는 0만원에 전세로 거래되었습니다.,은평구 역촌동에 있는 1993년에 지어진 신도가든빌라 연립다세대은/는 1층 37.74m²(임대면적) 기준으로 보증금 12600만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강동구 상일동에 있는 2021년에 지어진 고덕자이 아파트은/는 11층 59.94m²(임대면적) 기준으로 보증금 63000만원 임대료는 0만원에 전세로 거래되었습니다.,강동구 상일동에 있는 2021년에 지어진 고덕자이 아파트은/는 11층 59.94m²(임대면적) 기준으로 보증금 63000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강남구 역삼동에 있는 2005년에 지어진 역삼래미안 아파트은/는 21층 59.4m²(임대면적) 기준으로 보증금 20000만원 임대료는 280만원에 월세로 거래되었습니다.,강남구 역삼동에 있는 2005년에 지어진 역삼래미안 아파트은/는 21층 59.4m²(임대면적) 기준으로 보증금 20000만원 임대료는 280만원에 월세로 거래되었습니다.
전월세가,강동구 강일동에 있는 2009년에 지어진 강일리버파크9단지 아파트은/는 4층 59.87m²(임대면적) 기준으로 보증금 8323만원 임대료는 12만원에 월세로 거래되었습니다.,강동구 강일동에 있는 2009년에 지어진 강일리버파크9단지 아파트은/는 4층 59.87m²(임대면적) 기준으로 보증금 8323만원 임대료는 12만원에 월세로 거래되었습니다.
전월세가,중랑구 상봉동에 있는 2016년에 지어진 황금하이츠 연립다세대은/는 5층 41.05m²(임대면적) 기준으로 보증금 9500만원 임대료는 30만원에 월세로 거래되었습니다.,중랑구 상봉동에 있는 2016년에 지어진 황금하이츠 연립다세대은/는 5층 41.05m²(임대면적) 기준으로 보증금 9500만원 임대료는 30만원에 월세로 거래되었습니다.
전월세가,강남구 개포동에 있는 1983년에 지어진 개포주공7단지 아파트은/는 13층 83.7m²(임대면적) 기준으로 보증금 56000만원 임대료는 0만원에 전세로 거래되었습니다.,강남구 개포동에 있는 1983년에 지어진 개포주공7단지 아파트은/는 13층 83.7m²(임대면적) 기준으로 보증금 56000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,중랑구 상봉동에 있는 2017년에 지어진 황금하우스 연립다세대은/는 3층 35.54m²(임대면적) 기준으로 보증금 22000만원 임대료는 0만원에 전세로 거래되었습니다.,중랑구 상봉동에 있는 2017년에 지어진 황금하우스 연립다세대은/는 3층 35.54m²(임대면적) 기준으로 보증금 22000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강동구 상일동에 있는 2021년에 지어진 고덕자이 아파트은/는 11층 59.94m²(임대면적) 기준으로 보증금 63000만원 임대료는 0만원에 전세로 거래되었습니다.,강동구 상일동에 있는 2021년에 지어진 고덕자이 아파트은/는 11층 59.94m²(임대면적) 기준으로 보증금 63000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2012년에 지어진 아델리아Ⅳ 아파트은/는 4층 17.73m²(임대면적) 기준으로 보증금 14000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2012년에 지어진 아델리아Ⅳ 아파트은/는 4층 17.73m²(임대면적) 기준으로 보증금 14000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,용산구 이태원동에 있는 2012년에 지어진 (227-23) 연립다세대은/는 1층 28.94m²(임대면적) 기준으로 보증금 8000만원 임대료는 0만원에 전세로 거래되었습니다.,용산구 이태원동에 있는 2012년에 지어진 (227-23) 연립다세대은/는 1층 28.94m²(임대면적) 기준으로 보증금 8000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강남구 개포동에 있는 2019년에 지어진 아택서원빌딩 연립다세대은/는 4층 29.82m²(임대면적) 기준으로 보증금 21000만원 임대료는 0만원에 전세로 거래되었습니다.,강남구 개포동에 있는 2019년에 지어진 아택서원빌딩 연립다세대은/는 4층 29.82m²(임대면적) 기준으로 보증금 21000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,중랑구 망우동에 있는 2022년에 지어진 LH서울양원1단지 아파트은/는 8층 14.96m²(임대면적) 기준으로 보증금 3128만원 임대료는 7만원에 월세로 거래되었습니다.,중랑구 망우동에 있는 2022년에 지어진 LH서울양원1단지 아파트은/는 8층 14.96m²(임대면적) 기준으로 보증금 3128만원 임대료는 7만원에 월세로 거래되었습니다.
전월세가,강서구 가양동에 있는 2002년에 지어진 제이드아트빌 연립다세대은/는 3층 72.99m²(임대면적) 기준으로 보증금 10000만원 임대료는 50만원에 월세로 거래되었습니다.,강서구 가양동에 있는 2002년에 지어진 제이드아트빌 연립다세대은/는 3층 72.99m²(임대면적) 기준으로 보증금 10000만원 임대료는 50만원에 월세로 거래되었습니다.
전월세가,성북구 장위동에 있는 2017년에 지어진 꿈의숲코오롱하늘채 아파트은/는 28층 84.71m²(임대면적) 기준으로 보증금 42000만원 임대료는 0만원에 전세로 거래되었습니다.,성북구 장위동에 있는 2017년에 지어진 꿈의숲코오롱하늘채 아파트은/는 28층 84.71m²(임대면적) 기준으로 보증금 42000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,중구 흥인동에 있는 2014년에 지어진 청계천두산위브더제니스 아파트은/는 4층 146.97m²(임대면적) 기준으로 보증금 55700만원 임대료는 260만원에 월세로 거래되었습니다.,중구 흥인동에 있는 2014년에 지어진 청계천두산위브더제니스 아파트은/는 4층 146.97m²(임대면적) 기준으로 보증금 55700만원 임대료는 260만원에 월세로 거래되었습니다.
전월세가,강동구 강일동에 있는 2021년에 지어진 강동리버스트7단지 아파트은/는 5층 49.36m²(임대면적) 기준으로 보증금 8683만원 임대료는 13만원에 월세로 거래되었습니다.,강동구 강일동에 있는 2021년에 지어진 강동리버스트7단지 아파트은/는 5층 49.36m²(임대면적) 기준으로 보증금 8683만원 임대료는 13만원에 월세로 거래되었습니다.
전월세가,동대문구 장안동에 있는 2005년에 지어진 현대홈타운2차 아파트은/는 6층 84.97m²(임대면적) 기준으로 보증금 47000만원 임대료는 0만원에 전세로 거래되었습니다.,동대문구 장안동에 있는 2005년에 지어진 현대홈타운2차 아파트은/는 6층 84.97m²(임대면적) 기준으로 보증금 47000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 13층 79.95m²(임대면적) 기준으로 보증금 55000만원 임대료는 0만원에 전세로 거래되었습니다.,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 13층 79.95m²(임대면적) 기준으로 보증금 55000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,성동구 금호동3가에 있는 1992년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 6500만원 임대료는 0만원에 전세로 거래되었습니다.,성동구 금호동3가에 있는 1992년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 6500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 등촌동에 있는 2014년에 지어진 거산하이빌(521-22) 연립다세대은/는 4층 15.44m²(임대면적) 기준으로 보증금 3000만원 임대료는 65만원에 월세로 거래되었습니다.,강서구 등촌동에 있는 2014년에 지어진 거산하이빌(521-22) 연립다세대은/는 4층 15.44m²(임대면적) 기준으로 보증금 3000만원 임대료는 65만원에 월세로 거래되었습니다.
전월세가,관악구 봉천동에 있는 2018년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 15000만원 임대료는 0만원에 전세로 거래되었습니다.,관악구 봉천동에 있는 2018년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 15000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,구로구 구로동에 있는 2006년에 지어진 구로두산위브 아파트은/는 1층 36.88m²(임대면적) 기준으로 보증금 23000만원 임대료는 0만원에 전세로 거래되었습니다.,구로구 구로동에 있는 2006년에 지어진 구로두산위브 아파트은/는 1층 36.88m²(임대면적) 기준으로 보증금 23000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강동구 성내동에 있는 2008년에 지어진 써니사이드 연립다세대은/는 2층 29.8m²(임대면적) 기준으로 보증금 2000만원 임대료는 50만원에 월세로 거래되었습니다.,강동구 성내동에 있는 2008년에 지어진 써니사이드 연립다세대은/는 2층 29.8m²(임대면적) 기준으로 보증금 2000만원 임대료는 50만원에 월세로 거래되었습니다.
전월세가,송파구 삼전동에 있는 2005년에 지어진 (119-19) 연립다세대은/는 5층 38.97m²(임대면적) 기준으로 보증금 8000만원 임대료는 32만원에 월세로 거래되었습니다.,송파구 삼전동에 있는 2005년에 지어진 (119-19) 연립다세대은/는 5층 38.97m²(임대면적) 기준으로 보증금 8000만원 임대료는 32만원에 월세로 거래되었습니다.
전월세가,강서구 방화동에 있는 1991년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 300만원 임대료는 25만원에 월세로 거래되었습니다.,강서구 방화동에 있는 1991년에 지어진  단독다가구은/는 0층 20.0m²(임대면적) 기준으로 보증금 300만원 임대료는 25만원에 월세로 거래되었습니다.
전월세가,영등포구 당산동1가에 있는 2023년에 지어진 나비드 연립다세대은/는 8층 23.81m²(임대면적) 기준으로 보증금 25400만원 임대료는 28만원에 월세로 거래되었습니다.,영등포구 당산동1가에 있는 2023년에 지어진 나비드 연립다세대은/는 8층 23.81m²(임대면적) 기준으로 보증금 25400만원 임대료는 28만원에 월세로 거래되었습니다.
전월세가,용산구 후암동에 있는 2021년에 지어진 아인하우스3동 연립다세대은/는 4층 16.52m²(임대면적) 기준으로 보증금 20000만원 임대료는 0만원에 전세로 거래되었습니다.,용산구 후암동에 있는 2021년에 지어진 아인하우스3동 연립다세대은/는 4층 16.52m²(임대면적) 기준으로 보증금 20000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,용산구 원효로4가에 있는 1999년에 지어진 강변삼성스위트 아파트은/는 22층 59.94m²(임대면적) 기준으로 보증금 51800만원 임대료는 0만원에 전세로 거래되었습니다.,용산구 원효로4가에 있는 1999년에 지어진 강변삼성스위트 아파트은/는 22층 59.94m²(임대면적) 기준으로 보증금 51800만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,구로구 구로동에 있는 2004년에 지어진 유명빌딩 연립다세대은/는 6층 47.11m²(임대면적) 기준으로 보증금 17000만원 임대료는 0만원에 전세로 거래되었습니다.,구로구 구로동에 있는 2004년에 지어진 유명빌딩 연립다세대은/는 6층 47.11m²(임대면적) 기준으로 보증금 17000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,은평구 역촌동에 있는 1998년에 지어진 거성빌라트 연립다세대은/는 4층 44.91m²(임대면적) 기준으로 보증금 2000만원 임대료는 60만원에 월세로 거래되었습니다.,은평구 역촌동에 있는 1998년에 지어진 거성빌라트 연립다세대은/는 4층 44.91m²(임대면적) 기준으로 보증금 2000만원 임대료는 60만원에 월세로 거래되었습니다.
전월세가,강동구 성내동에 있는 1999년에 지어진 코오롱(1차) 아파트은/는 3층 59.96m²(임대면적) 기준으로 보증금 45000만원 임대료는 0만원에 전세로 거래되었습니다.,강동구 성내동에 있는 1999년에 지어진 코오롱(1차) 아파트은/는 3층 59.96m²(임대면적) 기준으로 보증금 45000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2015년에 지어진 강서힐스테이트 아파트은/는 6층 84.99m²(임대면적) 기준으로 보증금 73000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2015년에 지어진 강서힐스테이트 아파트은/는 6층 84.99m²(임대면적) 기준으로 보증금 73000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강남구 개포동에 있는 1988년에 지어진 아주빌라라동 연립다세대은/는 2층 42.09m²(임대면적) 기준으로 보증금 28500만원 임대료는 0만원에 전세로 거래되었습니다.,강남구 개포동에 있는 1988년에 지어진 아주빌라라동 연립다세대은/는 2층 42.09m²(임대면적) 기준으로 보증금 28500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,은평구 녹번동에 있는 1991년에 지어진 (91-4) 연립다세대은/는 1층 53.44m²(임대면적) 기준으로 보증금 14000만원 임대료는 13만원에 월세로 거래되었습니다.,은평구 녹번동에 있는 1991년에 지어진 (91-4) 연립다세대은/는 1층 53.44m²(임대면적) 기준으로 보증금 14000만원 임대료는 13만원에 월세로 거래되었습니다.
전월세가,노원구 중계동에 있는 1992년에 지어진 주공5 아파트은/는 3층 58.46m²(임대면적) 기준으로 보증금 30500만원 임대료는 0만원에 전세로 거래되었습니다.,노원구 중계동에 있는 1992년에 지어진 주공5 아파트은/는 3층 58.46m²(임대면적) 기준으로 보증금 30500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강동구 천호동에 있는 2020년에 지어진 jkhouse 연립다세대은/는 3층 39.48m²(임대면적) 기준으로 보증금 1665만원 임대료는 40만원에 월세로 거래되었습니다.,강동구 천호동에 있는 2020년에 지어진 jkhouse 연립다세대은/는 3층 39.48m²(임대면적) 기준으로 보증금 1665만원 임대료는 40만원에 월세로 거래되었습니다.
전월세가,중랑구 망우동에 있는 2022년에 지어진 조광빌 연립다세대은/는 3층 24.84m²(임대면적) 기준으로 보증금 20000만원 임대료는 0만원에 전세로 거래되었습니다.,중랑구 망우동에 있는 2022년에 지어진 조광빌 연립다세대은/는 3층 24.84m²(임대면적) 기준으로 보증금 20000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,종로구 행촌동에 있는 2017년에 지어진 경희궁자이(1단지) 아파트은/는 18층 39.06m²(임대면적) 기준으로 보증금 18443만원 임대료는 45만원에 월세로 거래되었습니다.,종로구 행촌동에 있는 2017년에 지어진 경희궁자이(1단지) 아파트은/는 18층 39.06m²(임대면적) 기준으로 보증금 18443만원 임대료는 45만원에 월세로 거래되었습니다.
전월세가,구로구 천왕동에 있는 2011년에 지어진 천왕이펜하우스2단지 아파트은/는 3층 114.85m²(임대면적) 기준으로 보증금 22258만원 임대료는 0만원에 전세로 거래되었습니다.,구로구 천왕동에 있는 2011년에 지어진 천왕이펜하우스2단지 아파트은/는 3층 114.85m²(임대면적) 기준으로 보증금 22258만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 송파동에 있는 2003년에 지어진 (85-10) 연립다세대은/는 4층 34.55m²(임대면적) 기준으로 보증금 1000만원 임대료는 73만원에 월세로 거래되었습니다.,송파구 송파동에 있는 2003년에 지어진 (85-10) 연립다세대은/는 4층 34.55m²(임대면적) 기준으로 보증금 1000만원 임대료는 73만원에 월세로 거래되었습니다.
전월세가,광진구 구의동에 있는 2021년에 지어진 연세빌 연립다세대은/는 5층 28.98m²(임대면적) 기준으로 보증금 28000만원 임대료는 0만원에 전세로 거래되었습니다.,광진구 구의동에 있는 2021년에 지어진 연세빌 연립다세대은/는 5층 28.98m²(임대면적) 기준으로 보증금 28000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2002년에 지어진 그린오피스텔 오피스텔은/는 5층 18.86m²(임대면적) 기준으로 보증금 5000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2002년에 지어진 그린오피스텔 오피스텔은/는 5층 18.86m²(임대면적) 기준으로 보증금 5000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2001년에 지어진 화성빌라B동(56-324) 연립다세대은/는 3층 44.76m²(임대면적) 기준으로 보증금 12300만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2001년에 지어진 화성빌라B동(56-324) 연립다세대은/는 3층 44.76m²(임대면적) 기준으로 보증금 12300만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,성동구 옥수동에 있는 1986년에 지어진 극동 아파트은/는 9층 68.58m²(임대면적) 기준으로 보증금 10000만원 임대료는 130만원에 월세로 거래되었습니다.,성동구 옥수동에 있는 1986년에 지어진 극동 아파트은/는 9층 68.58m²(임대면적) 기준으로 보증금 10000만원 임대료는 130만원에 월세로 거래되었습니다.
전월세가,마포구 창전동에 있는 2003년에 지어진 신촌태영데시앙 아파트은/는 8층 84.97m²(임대면적) 기준으로 보증금 57000만원 임대료는 0만원에 전세로 거래되었습니다.,마포구 창전동에 있는 2003년에 지어진 신촌태영데시앙 아파트은/는 8층 84.97m²(임대면적) 기준으로 보증금 57000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 오금동에 있는 2023년에 지어진 (71-9) 연립다세대은/는 3층 29.85m²(임대면적) 기준으로 보증금 5000만원 임대료는 120만원에 월세로 거래되었습니다.,송파구 오금동에 있는 2023년에 지어진 (71-9) 연립다세대은/는 3층 29.85m²(임대면적) 기준으로 보증금 5000만원 임대료는 120만원에 월세로 거래되었습니다.
전월세가,은평구 대조동에 있는 2019년에 지어진 하나블루힐스 연립다세대은/는 3층 53.08m²(임대면적) 기준으로 보증금 30000만원 임대료는 0만원에 전세로 거래되었습니다.,은평구 대조동에 있는 2019년에 지어진 하나블루힐스 연립다세대은/는 3층 53.08m²(임대면적) 기준으로 보증금 30000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 잠실동에 있는 2012년에 지어진 	(176-8)	 오피스텔은/는 16층 47.87m²(임대면적) 기준으로 보증금 32000만원 임대료는 0만원에 전세로 거래되었습니다.,송파구 잠실동에 있는 2012년에 지어진 	(176-8)	 오피스텔은/는 16층 47.87m²(임대면적) 기준으로 보증금 32000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2023년에 지어진 화곡 이레타워벨리스 오피스텔은/는 5층 25.41m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2023년에 지어진 화곡 이레타워벨리스 오피스텔은/는 5층 25.41m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 송파동에 있는 2017년에 지어진 (95-61) 연립다세대은/는 2층 29.44m²(임대면적) 기준으로 보증금 21000만원 임대료는 0만원에 전세로 거래되었습니다.,송파구 송파동에 있는 2017년에 지어진 (95-61) 연립다세대은/는 2층 29.44m²(임대면적) 기준으로 보증금 21000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2021년에 지어진 쌍떼포레 오피스텔은/는 13층 23.0m²(임대면적) 기준으로 보증금 3000만원 임대료는 65만원에 월세로 거래되었습니다.,강서구 화곡동에 있는 2021년에 지어진 쌍떼포레 오피스텔은/는 13층 23.0m²(임대면적) 기준으로 보증금 3000만원 임대료는 65만원에 월세로 거래되었습니다.
전월세가,금천구 시흥동에 있는 1989년에 지어진 남서울건영2 아파트은/는 13층 41.34m²(임대면적) 기준으로 보증금 18500만원 임대료는 0만원에 전세로 거래되었습니다.,금천구 시흥동에 있는 1989년에 지어진 남서울건영2 아파트은/는 13층 41.34m²(임대면적) 기준으로 보증금 18500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,관악구 봉천동에 있는 2008년에 지어진  단독다가구은/는 0층 16.5m²(임대면적) 기준으로 보증금 9500만원 임대료는 0만원에 전세로 거래되었습니다.,관악구 봉천동에 있는 2008년에 지어진  단독다가구은/는 0층 16.5m²(임대면적) 기준으로 보증금 9500만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,성북구 장위동에 있는 2022년에 지어진 꿈의숲아이파크 아파트은/는 19층 59.1m²(임대면적) 기준으로 보증금 54000만원 임대료는 0만원에 전세로 거래되었습니다.,성북구 장위동에 있는 2022년에 지어진 꿈의숲아이파크 아파트은/는 19층 59.1m²(임대면적) 기준으로 보증금 54000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,서초구 반포동에 있는 2016년에 지어진 아크로리버파크 아파트은/는 19층 84.95m²(임대면적) 기준으로 보증금 180000만원 임대료는 0만원에 전세로 거래되었습니다.,서초구 반포동에 있는 2016년에 지어진 아크로리버파크 아파트은/는 19층 84.95m²(임대면적) 기준으로 보증금 180000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,강남구 수서동에 있는 1993년에 지어진 까치마을 아파트은/는 10층 39.6m²(임대면적) 기준으로 보증금 29700만원 임대료는 0만원에 전세로 거래되었습니다.,강남구 수서동에 있는 1993년에 지어진 까치마을 아파트은/는 10층 39.6m²(임대면적) 기준으로 보증금 29700만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,구로구 개봉동에 있는 2023년에 지어진 에코그로브빌리지10차201동 연립다세대은/는 3층 29.81m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.,구로구 개봉동에 있는 2023년에 지어진 에코그로브빌리지10차201동 연립다세대은/는 3층 29.81m²(임대면적) 기준으로 보증금 25000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,송파구 삼전동에 있는 2002년에 지어진 (177-3) 연립다세대은/는 3층 32.38m²(임대면적) 기준으로 보증금 15000만원 임대료는 11만원에 월세로 거래되었습니다.,송파구 삼전동에 있는 2002년에 지어진 (177-3) 연립다세대은/는 3층 32.38m²(임대면적) 기준으로 보증금 15000만원 임대료는 11만원에 월세로 거래되었습니다.
전월세가,서대문구 창천동에 있는 2004년에 지어진  단독다가구은/는 0층 26.4m²(임대면적) 기준으로 보증금 17000만원 임대료는 0만원에 전세로 거래되었습니다.,서대문구 창천동에 있는 2004년에 지어진  단독다가구은/는 0층 26.4m²(임대면적) 기준으로 보증금 17000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,동대문구 장안동에 있는 2018년에 지어진 J빌딩 오피스텔은/는 4층 20.36m²(임대면적) 기준으로 보증금 1000만원 임대료는 54만원에 월세로 거래되었습니다.,동대문구 장안동에 있는 2018년에 지어진 J빌딩 오피스텔은/는 4층 20.36m²(임대면적) 기준으로 보증금 1000만원 임대료는 54만원에 월세로 거래되었습니다.
전월세가,강서구 화곡동에 있는 2005년에 지어진 신안쉐르빌 연립다세대은/는 5층 64.37m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.,강서구 화곡동에 있는 2005년에 지어진 신안쉐르빌 연립다세대은/는 5층 64.37m²(임대면적) 기준으로 보증금 16000만원 임대료는 0만원에 전세로 거래되었습니다.
전월세가,서대문구 남가좌동에 있는 2015년에 지어진 DMC파크뷰자이2단지 아파트은/는 12층 84.97m²(임대면적) 기준으로 보증금 40000만원 임대료는 110만원에 월세로 거래되었습니다.,서대문구 남가좌동에 있는 2015년에 지어진 DMC파크뷰자이2단지 아파트은/는 12층 84.97m²(임대면적) 기준으로 보증금 40000만원 임대료는 110만원에 월세로 거래되었습니다.
전월세가,중랑구 신내동에 있는 2014년에 지어진 신내우디안1단지 아파트은/는 12층 39.93m²(임대면적) 기준으로 보증금 5941만원 임대료는 11만원에 월세로 거래되었습니다.,중랑구 신내동에 있는 2014년에 지어진 신내우디안1단지 아파트은/는 12층 39.93m²(임대면적) 기준으로 보증금 5941만원 임대료는 11만원에 월세로 거래되었습니다.
